Id,AttributeName,AttributeValue,QuoteLineItemId,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Product2.Name,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.UnitPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status,QuoteLineItem.Quote.Name
0zuWC000005C1RlYAK,Maintenance Type Defn,Premier,0QLWC000003DUVo4AO,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2268.62,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1RmYAK,Maintenance Type Defn,Professional,0QLWC000003Duvp4AC,GS-GSE-RRM-EFHT,EFT HTTP/S Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1RnYAK,Maintenance Type Defn,Premier,0QLWC000003DUVp4AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1RoYAK,Maintenance Type Defn,Professional,0QLWC000003Duvq4AC,GS-GSE-RRM-EFHT,EFT HTTP/S Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1RpYAK,Maintenance Type Defn,Premier,0QLWC000003DUVq4AO,GS-GSE-RRM-WSMM,WSM Module-RenewalMaintenance,Renewal Maintenance,,1171.5,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1RqYAK,Maintenance Type Defn,Professional,0QLWC000003Duvr4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,3046.88,,Approved,None Provided
0zuWC000005C1RrYAK,Maintenance Type Defn,Premier,0QLWC000003DUVr4AO,GS-GSE-RRM-WSMM,WSM Module-RenewalMaintenance,Renewal Maintenance,,278.38,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1RsYAK,Maintenance Type Defn,Professional,0QLWC000003Duvs4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1523.44,,Approved,None Provided
0zuWC000005C1RtYAK,Maintenance Type Defn,Premier,0QLWC000003DUVs4AO,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4537.24,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1RuYAK,Maintenance Type Defn,Professional,0QLWC000003Duvt4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,161.2,,Approved,None Provided
0zuWC000005C1RvYAK,Maintenance Type Defn,Premier,0QLWC000003DUVt4AO,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4537.24,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1RwYAK,Maintenance Type Defn,Professional,0QLWC000003Duvu4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,161.2,,Approved,None Provided
0zuWC000005C1RxYAK,Maintenance Type Defn,Premier,0QLWC000003DUVu4AO,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2268.62,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1RyYAK,Maintenance Type Defn,Professional,0QLWC000003Duvv4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,161.2,,Approved,None Provided
0zuWC000005C1RzYAK,Maintenance Type Defn,Premier,0QLWC000003DUVv4AO,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2268.62,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1S0YAK,Maintenance Type Defn,Professional,0QLWC000003Duvw4AC,GS-GSE-RRM-EFHT,EFT HTTP/S Module-RenewalMaintenance,Renewal Maintenance,,111.25,,Approved,None Provided
0zuWC000005C1S1YAK,Maintenance Type Defn,Premier,0QLWC000003DUVw4AO,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,2859.16,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1S2YAK,Maintenance Type Defn,Professional,0QLWC000003Duvx4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,161.2,,Approved,None Provided
0zuWC000005C1S3YAK,Maintenance Type Defn,Premier,0QLWC000003DUVx4AO,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1429.02,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1S4YAK,Maintenance Type Defn,Professional,0QLWC000003Duvy4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1S5YAK,Maintenance Type Defn,Premier,0QLWC000003DUVy4AO,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1429.02,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1S6YAK,Maintenance Type Defn,Professional,0QLWC000003Duvz4AC,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1S7YAK,Maintenance Type Defn,Premier,0QLWC000003DUVz4AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,8477.18,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1S8YAK,Maintenance Type Defn,Professional,0QLWC000003Duw04AC,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1S9YAK,Maintenance Type Defn,Premier,0QLWC000003DUW04AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,4238.59,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SAYA0,Maintenance Type Defn,Professional,0QLWC000003Duw14AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,3046.88,,Approved,None Provided
0zuWC000005C1SBYA0,Maintenance Type Defn,Premier,0QLWC000003DUW14AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,4238.59,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SCYA0,Maintenance Type Defn,Professional,0QLWC000003Duw24AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1005.79,,Approved,None Provided
0zuWC000005C1SDYA0,Maintenance Type Defn,Premier,0QLWC000003DUW24AO,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,815.94,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SEYA0,Maintenance Type Defn,Professional,0QLWC000003Duw34AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1523.44,,Approved,None Provided
0zuWC000005C1SFYA0,Maintenance Type Defn,Premier,0QLWC000003DUW34AO,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SGYA0,Maintenance Type Defn,Professional,0QLWC000003Duw44AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1SHYA0,Maintenance Type Defn,Premier,0QLWC000003DUW44AO,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SIYA0,Maintenance Type Defn,Professional,0QLWC000003Duw54AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,3046.88,,Approved,None Provided
0zuWC000005C1SJYA0,Maintenance Type Defn,Premier,0QLWC000003DUW54AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,815.94,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SKYA0,Maintenance Type Defn,Professional,0QLWC000003Duw64AC,GS-GSE-RRM-EFHT,EFT HTTP/S Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1SLYA0,Maintenance Type Defn,Premier,0QLWC000003DUW64AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SMYA0,Maintenance Type Defn,Professional,0QLWC000003Duw74AC,GS-GSE-RRM-EFHT,EFT HTTP/S Module-RenewalMaintenance,Renewal Maintenance,,111.25,,Approved,None Provided
0zuWC000005C1SNYA0,Maintenance Type Defn,Premier,0QLWC000003DUW74AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SOYA0,Maintenance Type Defn,Professional,0QLWC000003Duw84AC,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1SPYA0,Maintenance Type Defn,Premier,0QLWC000003DUW84AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,2797.17,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SQYA0,Maintenance Type Defn,Professional,0QLWC000003Duw94AC,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,111.25,,Approved,None Provided
0zuWC000005C1SRYA0,Maintenance Type Defn,Premier,0QLWC000003DUW94AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,2797.17,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SSYA0,Maintenance Type Defn,Premier,0QLWC000003DUWA4A4,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,269.35,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1STYA0,Maintenance Type Defn,Professional,0QLWC000003Duwa4AC,GS-GSE-RRM-EFTEE,EFT Express ESM-RenewalMaintenance,Renewal Maintenance,,248.61,,Approved,None Provided
0zuWC000005C1SUYA0,Maintenance Type Defn,Professional,0QLWC000003DuwA4AS,GS-GSE-RRM-EFTEE,EFT Express ESM-RenewalMaintenance,Renewal Maintenance,,248.61,,Approved,None Provided
0zuWC000005C1SVYA0,Maintenance Type Defn,Premier,0QLWC000003DUWB4A4,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,269.35,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SWYA0,Maintenance Type Defn,Premier,0QLWC000003DUWb4AO,GS-GSE-RNM-ARNM,Audit & Reporting-NewMaintenance,New Maintenance,,834.62,,Approved,1 yr via Carahsoft with a 10% uplift add ARM +PGP
0zuWC000005C1SXYA0,Maintenance Type Defn,Professional,0QLWC000003DuwB4AS,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,111.25,,Approved,None Provided
0zuWC000005C1SYYA0,Maintenance Type Defn,Premier,0QLWC000003DUWC4A4,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,943.29,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SZYA0,Maintenance Type Defn,Premier,0QLWC000003DUWc4AO,GS-GSE-RNM-PGPANE,PGP Actions-NewMaintenance,New Maintenance,,765.07,,Approved,1 yr via Carahsoft with a 10% uplift add ARM +PGP
0zuWC000005C1SaYAK,Maintenance Type Defn,Professional,0QLWC000003DuwC4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1SbYAK,Maintenance Type Defn,Premier,0QLWC000003DUWD4A4,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,943.29,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1ScYAK,Maintenance Type Defn,Professional,0QLWC000003DuwD4AS,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,111.25,,Approved,None Provided
0zuWC000005C1SdYAK,Maintenance Type Defn,Premier,0QLWC000003DUWE4A4,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1496.63,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SeYAK,Maintenance Type Defn,Professional,0QLWC000003DuwE4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1SfYAK,Maintenance Type Defn,Premier,0QLWC000003DUWF4A4,GS-GSE-RRM-WSMM,WSM Module-RenewalMaintenance,Renewal Maintenance,,1171.5,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SgYAK,Maintenance Type Defn,Professional,0QLWC000003DuwF4AS,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1919.62,,Approved,None Provided
0zuWC000005C1ShYAK,Maintenance Type Defn,Premier,0QLWC000003DUWG4A4,GS-GSE-RRM-WSMM,WSM Module-RenewalMaintenance,Renewal Maintenance,,585.75,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SiYAK,Maintenance Type Defn,Professional,0QLWC000003DuwG4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1SjYAK,Maintenance Type Defn,Premier,0QLWC000003DUWH4A4,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1429.02,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SkYAK,Maintenance Type Defn,Professional,0QLWC000003DuwH4AS,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1919.62,,Approved,None Provided
0zuWC000005C1SlYAK,Maintenance Type Defn,Premier,0QLWC000003DUWI4A4,GS-GSE-RRM-WSMM,WSM Module-RenewalMaintenance,Renewal Maintenance,,185.58,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SmYAK,Maintenance Type Defn,Professional,0QLWC000003DuwI4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1SnYAK,Maintenance Type Defn,Premier,0QLWC000003DUWJ4A4,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SoYAK,Maintenance Type Defn,Professional,0QLWC000003DuwJ4AS,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,959.24,,Approved,None Provided
0zuWC000005C1SpYAK,Maintenance Type Defn,Premier,0QLWC000003DUWK4A4,GS-GSE-RRM-WSMM,WSM Module-RenewalMaintenance,Renewal Maintenance,,278.38,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SqYAK,Maintenance Type Defn,Professional,0QLWC000003DuwK4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1SrYAK,Maintenance Type Defn,Premier,0QLWC000003DUWL4A4,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,4238.59,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SsYAK,Maintenance Type Defn,Professional,0QLWC000003DuwL4AS,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,959.24,,Approved,None Provided
0zuWC000005C1StYAK,Maintenance Type Defn,Premier,0QLWC000003DUWM4A4,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,4238.59,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SuYAK,Maintenance Type Defn,Professional,0QLWC000003DuwM4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,322.4,,Approved,None Provided
0zuWC000005C1SvYAK,Maintenance Type Defn,Premier,0QLWC000003DUWN4A4,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SwYAK,Maintenance Type Defn,Professional,0QLWC000003DuwN4AS,GS-GSE-RRM-DMRM,DMZ Gateway Single Site-RenewalMaintenance,Renewal Maintenance,,1372.46,,Approved,None Provided
0zuWC000005C1SxYAK,Maintenance Type Defn,Premier,0QLWC000003DUWO4A4,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1SyYAK,Maintenance Type Defn,Professional,0QLWC000003Duwo4AC,GS-GSE-RRM-EFHT,EFT HTTP/S Module-RenewalMaintenance,Renewal Maintenance,,359.95,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1SzYAK,Maintenance Type Defn,Professional,0QLWC000003DuwO4AS,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1T0YAK,Maintenance Type Defn,Premier,0QLWC000003DUWP4A4,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1429.02,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1T1YAK,Maintenance Type Defn,Professional,0QLWC000003Duwp4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,521.56,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1T2YAK,Maintenance Type Defn,Professional,0QLWC000003DuwP4AS,GS-GSE-RRM-DMRM,DMZ Gateway Single Site-RenewalMaintenance,Renewal Maintenance,,1372.46,,Approved,None Provided
0zuWC000005C1T3YAK,Maintenance Type Defn,Premier,0QLWC000003DUWQ4A4,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1T4YAK,Maintenance Type Defn,Professional,0QLWC000003Duwq4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,1043.12,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1T5YAK,Maintenance Type Defn,Professional,0QLWC000003DuwQ4AS,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,222.5,,Approved,None Provided
0zuWC000005C1T6YAK,Maintenance Type Defn,Premier,0QLWC000003DUWR4A4,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1T7YAK,Maintenance Type Defn,Professional,0QLWC000003Duwr4AC,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,719.9,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1T8YAK,Maintenance Type Defn,Professional,0QLWC000003DuwR4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,106.71,,Approved,None Provided
0zuWC000005C1T9YAK,Maintenance Type Defn,Premier,0QLWC000003DUWS4A4,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,407.97,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1TAYA0,Maintenance Type Defn,Professional,0QLWC000003Duws4AC,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,719.9,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1TBYA0,Maintenance Type Defn,Professional,0QLWC000003DuwS4AS,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,106.71,,Approved,None Provided
0zuWC000005C1TCYA0,Maintenance Type Defn,Premier,0QLWC000003DUWT4A4,GS-GSE-RRM-EWRM,EFT Workspaces-RenewalMaintenance,Renewal Maintenance,,1021.04,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1TDYA0,Maintenance Type Defn,Professional,0QLWC000003Duwt4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,9858.22,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1TEYA0,Maintenance Type Defn,Professional,0QLWC000003DuwT4AS,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,72.65,,Approved,None Provided
0zuWC000005C1TFYA0,Maintenance Type Defn,Premier,0QLWC000003DUWU4A4,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2268.62,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1TGYA0,Maintenance Type Defn,Professional,0QLWC000003Duwu4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,3254.24,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1THYA0,Maintenance Type Defn,Professional,0QLWC000003DuwU4AS,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,72.65,,Approved,None Provided
0zuWC000005C1TIYA0,Maintenance Type Defn,Premier,0QLWC000003DUWV4A4,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2268.62,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1TJYA0,Maintenance Type Defn,Professional,0QLWC000003Duwv4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4929.11,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1TKYA0,Maintenance Type Defn,Professional,0QLWC000003DuwV4AS,GS-GSE-RRM-DMRM,DMZ Gateway Single Site-RenewalMaintenance,Renewal Maintenance,,452.94,,Approved,None Provided
0zuWC000005C1TLYA0,Maintenance Type Defn,Premier,0QLWC000003DUWW4A4,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2268.62,,Approved,Carahsoft - Cotermed - Updated5
0zuWC000005C1TMYA0,Maintenance Type Defn,Professional,0QLWC000003Duww4AC,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,1043.12,,Approved,3 year Quote - 21.37%(7.85) Increase
0zuWC000005C1TNYA0,Maintenance Type Defn,Professional,0QLWC000003DuwW4AS,GS-GSE-RRM-EFTEE,EFT Express ESM-RenewalMaintenance,Renewal Maintenance,,123.74,,Approved,None Provided
0zuWC000005C1TOYA0,Maintenance Type Defn,Professional,0QLWC000003DuwX4AS,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,111.25,,Approved,None Provided
0zuWC000005C1TPYA0,Maintenance Type Defn,Premier,0QLWC000003DUWY4A4,GS-GSE-RNM-WORKNE,Workspaces-NewMaintenance,New Maintenance,,860.71,,Approved,1 yr via Carahsoft with a 10% uplift add ARM +PGP
0zuWC000005C1TQYA0,Maintenance Type Defn,Premier,0QLWC000003DuWy4AK,GS-GSE-RNM-EFT8,EFT 8 Continuum-NewMaintenance,New Maintenance,,0,,Approved,2 Geos - w 20 hours
0zuWC000005C1TRYA0,Maintenance Type Defn,Professional,0QLWC000003DuwY4AS,GS-GSE-RRM-EFHT,EFT HTTP/S Module-RenewalMaintenance,Renewal Maintenance,,111.25,,Approved,None Provided
0zuWC000005C1TSYA0,Maintenance Type Defn,Professional,0QLWC000003DuwZ4AS,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1005.79,,Approved,None Provided
0zuWC000005C1TTYA0,Maintenance Type Defn,Premier,0QLWC000003DuXF4A0,GS-GSE-RNM-AAMNM,Advanced Authentication Modes-NewMaintenance,New Maintenance,,748.13,,Approved,2 Geos - w 20 hours
0zuWC000005C1TUYA0,Maintenance Type Defn,Premier,0QLWC000003DuXG4A0,GS-GSE-RNM-MSGNEW,Multi-site Gateway-NewMaintenance,New Maintenance,,3650.85,,Approved,2 Geos - w 20 hours
0zuWC000005C1TVYA0,Maintenance Type Defn,Professional,0QLWC000003DUxk4AG,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,5827.27,,Approved,None Provided
0zuWC000005C1TWYA0,Maintenance Type Defn,Professional,0QLWC000003DUxl4AG,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,1788.63,,Approved,None Provided
0zuWC000005C1TXYA0,Maintenance Type Defn,Professional,0QLWC000003DUxm4AG,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,561.34,,Approved,None Provided
0zuWC000005C1TYYA0,Maintenance Type Defn,Professional,0QLWC000003DUxn4AG,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,561.34,,Approved,None Provided
0zuWC000005C1TZYA0,Maintenance Type Defn,Professional,0QLWC000003DUxo4AG,GS-GSE-RRM-DMRM,DMZ Gateway Single Site-RenewalMaintenance,Renewal Maintenance,,1405.1,,Approved,None Provided
0zuWC000005C1TaYAK,Maintenance Type Defn,Premier,0QLWC000003DUY14AO,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,2732.23,,Approved,None Provided
0zuWC000005C1TbYAK,Maintenance Type Defn,Premier,0QLWC000003DUY24AO,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,2732.23,,Approved,None Provided
0zuWC000005C1TcYAK,Maintenance Type Defn,Premier,0QLWC000003DUY34AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,8904.62,,Approved,None Provided
0zuWC000005C1TdYAK,Maintenance Type Defn,Premier,0QLWC000003DUY44AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,8904.62,,Approved,None Provided
0zuWC000005C1TeYAK,Maintenance Type Defn,Premier,0QLWC000003DUY54AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,8904.62,,Approved,None Provided
0zuWC000005C1TfYAK,Maintenance Type Defn,Premier,0QLWC000003DUY64AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,857.08,,Approved,None Provided
0zuWC000005C1TgYAK,Maintenance Type Defn,Premier,0QLWC000003DUY74AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,857.08,,Approved,None Provided
0zuWC000005C1ThYAK,Maintenance Type Defn,Professional,0QLWC000003DKVr4AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,186.16,,Approved,None Provided
0zuWC000005C1TiYAK,Maintenance Type Defn,Professional,0QLWC000003DkvR4AS,GS-GSE-RNM-DMNM,DMZ Gateway Enterprise 3-NewMaintenance,New Maintenance,,0,,Approved,None Provided
